cdate,acode,aname,scode,sname,fdust,ozone,nd,cm,sagas,airquality
20180723,103,서남권,111251,관악구,34,0.041,0.021,0.3,0.005,good
20180723,103,서남권,111241,동작구,33,0.044,0.017,0.3,0.006,good
20180723,103,서남권,111231,영등포구,39,0.028,0.025,0.5,0.006999999999999999,normal
20180723,103,서남권,111221,구로구,30,0.044,0.017,0.2,0.006,good
20180723,103,서남권,111212,강서구,31,0.038,0.022,0.3,0.006999999999999999,normal
20180723,102,동북권,111291,강북구,29,0.042,0.009000000000000001,0.3,0.004,normal
20180723,102,동북권,111171,도봉구,30,0.04,0.011,0.7,0.006,good
20180723,102,동북권,111161,성북구,35,0.033,0.017,0.4,0.005,normal
20180723,102,동북권,111152,동대문구,29,0.043,0.023,0.6,0.009000000000000001,normal
20180723,102,동북권,111151,중랑구,28,0.03,0.024,0.4,0.006999999999999999,normal
20180723,102,동북권,111142,성동구,34,0.025,0.02,0.3,0.005,normal
20180723,102,동북권,111141,광진구,31,0.03,0.018000000000000002,0.5,0.009000000000000001,good
20180723,101,서북권,111201,마포구,33,0.039,0.021,0.4,0.006999999999999999,normal
20180723,101,서북권,111191,서대문구,35,0.035,0.017,0.6,0.006,normal
20180723,101,서북권,111181,은평구,32,0.039,0.017,0.1,0.006,bad
20180723,100,도심권,111131,용산구,30,0.031,0.027000000000000003,0.4,0.006,normal
20180723,100,도심권,111123,종로구,32,0.037000000000000005,0.025,0.4,0.006,bad
20180723,100,도심권,111121,중구,31,0.042,0.021,0.4,0.006,normal
20180724,100,도심권,111131,용산구,40,0.056,0.03,0.4,0.004,bad
20180724,104,동남권,111274,강동구,50,0.038,0.025,0.3,0.003,bad
20180724,104,동남권,111273,송파구,40,0.05,0.024,0.6,0.004,bad
20180724,104,동남권,111262,서초구,39,0.056,0.029,0.3,0.004,normal
20180724,104,동남권,111261,강남구,35,0.043,0.029,0.3,0.005,normal
20180724,103,서남권,111301,양천구,40,0.044,0.029,0.4,0.003,bad
20180724,103,서남권,111281,금천구,40,0.05,0.028,0.4,0.004,bad
20180724,103,서남권,111251,관악구,42,0.056,0.028,0.3,0.003,bad
20180724,103,서남권,111241,동작구,43,0.056,0.023,0.4,0.004,normal
20180724,103,서남권,111231,영등포구,49,0.04,0.032,0.5,0.005,bad
20180724,103,서남권,111221,구로구,39,0.063,0.023,0.3,0.003,normal
20180724,103,서남권,111212,강서구,37,0.054000000000000006,0.027000000000000003,0.3,0.004,bad
20180724,100,도심권,111123,종로구,40,0.064,0.028,0.4,0.005,bad
20180724,102,동북권,111311,노원구,41,0.051,0.02,0.3,0.005,bad
20180724,100,도심권,111121,중구,39,0.068,0.027000000000000003,0.4,0.004,bad
20180724,102,동북권,111291,강북구,44,0.067,0.013,0.3,0.003,bad
20180724,102,동북권,111171,도봉구,46,0.069,0.015,0.6,0.005,bad
20180724,102,동북권,111161,성북구,45,0.054000000000000006,0.021,0.5,0.004,bad
20180724,102,동북권,111152,동대문구,39,0.07200000000000001,0.026,0.6,0.008,bad
20180724,102,동북권,111151,중랑구,38,0.053,0.022,0.4,0.006,bad
20180724,102,동북권,111142,성동구,43,0.04,0.024,0.3,0.005,bad
20180724,102,동북권,111141,광진구,42,0.049,0.019,0.6,0.008,bad
20180724,101,서북권,111201,마포구,40,0.063,0.024,0.4,0.005,bad
20180724,101,서북권,111191,서대문구,42,0.056,0.021,0.6,0.005,bad
20180724,101,서북권,111181,은평구,46,0.069,0.019,0.1,0.005,bad
20180725,102,동북권,111311,노원구,37,0.028,0.019,0.3,0.006,bad
20180725,104,동남권,111274,강동구,36,0.025,0.018000000000000002,0.3,0.004,normal
20180725,104,동남권,111273,송파구,29,0.034,0.015,0.6,0.005,normal
20180725,104,동남권,111262,서초구,28,0.034,0.014,0.3,0.005,good
20180725,104,동남권,111261,강남구,26,0.025,0.017,0.3,0.005,good
20180725,103,서남권,111301,양천구,32,0.025,0.016,0.3,0.003,good
20180725,103,서남권,111281,금천구,34,0.025,0.019,0.3,0.004,normal
20180725,103,서남권,111251,관악구,32,0.036000000000000004,0.016,0.3,0.004,good
20180725,103,서남권,111241,동작구,36,0.033,0.012,0.3,0.004,good
20180725,103,서남권,111231,영등포구,37,0.025,0.018000000000000002,0.5,0.005,normal
20180725,103,서남권,111221,구로구,27,0.04,0.013,0.2,0.004,good
20180725,103,서남권,111212,강서구,28,0.032,0.014,0.2,0.004,good
20180725,102,동북권,111291,강북구,37,0.033,0.015,0.3,0.004,normal
20180725,102,동북권,111171,도봉구,35,0.033,0.014,0.5,0.005,good
20180725,102,동북권,111161,성북구,35,0.023,0.02,0.5,0.004,normal
20180725,102,동북권,111152,동대문구,29,0.036000000000000004,0.016,0.6,0.008,normal
20180725,102,동북권,111151,중랑구,28,0.027000000000000003,0.019,0.4,0.006999999999999999,normal
20180725,102,동북권,111142,성동구,26,0.02,0.017,0.2,0.005,good
20180725,102,동북권,111141,광진구,31,0.028,0.014,0.5,0.009000000000000001,normal
20180725,101,서북권,111201,마포구,25,0.032,0.015,0.3,0.006,good
20180725,101,서북권,111191,서대문구,30,0.029,0.014,0.6,0.004,normal
20180725,101,서북권,111181,은평구,33,0.033,0.016,0.2,0.005,bad
20180725,100,도심권,111131,용산구,33,0.029,0.021,0.3,0.005,bad
20180725,100,도심권,111123,종로구,32,0.031,0.021,0.4,0.005,normal
20180725,100,도심권,111121,중구,33,0.028,0.025,0.4,0.005,normal
20180726,100,도심권,111121,중구,42,0.032,0.025,0.4,0.004,bad
20180726,104,동남권,111274,강동구,48,0.024,0.024,0.4,0.004,bad
20180726,104,동남권,111273,송파구,35,0.026,0.022,0.7,0.004,normal
20180726,104,동남권,111262,서초구,34,0.033,0.022,0.3,0.005,normal
20180726,104,동남권,111261,강남구,34,0.025,0.022,0.3,0.005,normal
20180726,103,서남권,111301,양천구,43,0.026,0.02,0.3,0.004,bad
20180726,103,서남권,111281,금천구,41,0.03,0.02,0.3,0.004,bad
20180726,103,서남권,111251,관악구,37,0.039,0.019,0.3,0.004,bad
20180726,103,서남권,111241,동작구,43,0.033,0.017,0.3,0.004,normal
20180726,103,서남권,111231,영등포구,43,0.024,0.022,0.5,0.005,bad
20180726,103,서남권,111221,구로구,34,0.044,0.015,0.2,0.004,normal
20180726,103,서남권,111212,강서구,41,0.03,0.019,0.3,0.005,bad
20180726,102,동북권,111311,노원구,42,0.026,0.021,0.4,0.005,bad
20180726,102,동북권,111291,강북구,48,0.032,0.016,0.3,0.003,bad
20180726,102,동북권,111171,도봉구,43,0.029,0.018000000000000002,0.5,0.005,bad
20180726,102,동북권,111161,성북구,45,0.025,0.022,0.5,0.004,bad
20180726,102,동북권,111152,동대문구,37,0.033,0.023,0.6,0.006999999999999999,bad
20180726,102,동북권,111151,중랑구,36,0.027000000000000003,0.023,0.4,0.006,bad
20180726,102,동북권,111142,성동구,41,0.022,0.019,0.3,0.005,normal
20180726,102,동북권,111141,광진구,39,0.026,0.019,0.6,0.009000000000000001,bad
20180726,101,서북권,111191,서대문구,36,0.028,0.017,0.5,0.004,bad
20180726,101,서북권,111181,은평구,44,0.036000000000000004,0.018000000000000002,0.4,0.005,bad
20180726,100,도심권,111131,용산구,41,0.03,0.026,0.3,0.004,bad
20180726,100,도심권,111123,종로구,39,0.03,0.027000000000000003,0.4,0.005,bad
20180727,102,동북권,111291,강북구,53,0.044,0.01,0.3,0.003,bad
20180727,104,동남권,111274,강동구,75,0.027000000000000003,0.028,0.4,0.004,worse
20180727,104,동남권,111273,송파구,47,0.036000000000000004,0.025,0.7,0.003,bad
20180727,104,동남권,111262,서초구,43,0.041,0.027000000000000003,0.3,0.004,bad
20180727,104,동남권,111261,강남구,42,0.033,0.025,0.4,0.005,bad
20180727,103,서남권,111301,양천구,55,0.029,0.024,0.3,0.003,bad
20180727,103,서남권,111281,금천구,54,0.034,0.029,0.4,0.004,bad
20180727,103,서남권,111251,관악구,48,0.042,0.026,0.3,0.003,bad
20180727,103,서남권,111241,동작구,57,0.041,0.023,0.4,0.004,bad
20180727,103,서남권,111231,영등포구,53,0.023,0.028,0.6,0.004,bad
20180727,103,서남권,111221,구로구,43,0.051,0.022,0.2,0.002,bad
20180727,103,서남권,111212,강서구,48,0.028,0.02,0.3,0.003,bad
20180727,102,동북권,111311,노원구,45,0.035,0.017,0.3,0.005,bad
20180727,102,동북권,111171,도봉구,44,0.044,0.012,0.5,0.004,bad
20180727,102,동북권,111161,성북구,49,0.033,0.02,0.5,0.003,bad
20180727,102,동북권,111152,동대문구,47,0.043,0.022,0.6,0.006999999999999999,worse
20180727,102,동북권,111151,중랑구,47,0.033,0.024,0.4,0.006,worse
20180727,102,동북권,111142,성동구,45,0.031,0.021,0.3,0.005,bad
20180727,102,동북권,111141,광진구,50,0.035,0.022,0.6,0.006999999999999999,bad
20180727,101,서북권,111191,서대문구,42,0.034,0.016,0.5,0.004,bad
20180727,101,서북권,111181,은평구,47,0.044,0.014,0.4,0.004,worse
20180727,100,도심권,111131,용산구,53,0.038,0.027000000000000003,0.3,0.004,worse
20180727,100,도심권,111123,종로구,45,0.037000000000000005,0.025,0.4,0.004,bad
20180727,100,도심권,111121,중구,53,0.042,0.022,0.4,0.003,bad
20180728,102,동북권,111311,노원구,39,0.021,0.018000000000000002,0.3,0.005,bad
20180728,104,동남권,111274,강동구,51,0.015,0.03,0.4,0.004,bad
20180728,104,동남권,111273,송파구,34,0.019,0.028,0.7,0.003,normal
20180728,104,동남권,111262,서초구,33,0.025,0.036000000000000004,0.4,0.004,normal
20180728,104,동남권,111261,강남구,31,0.02,0.032,0.4,0.005,normal
20180728,103,서남권,111301,양천구,48,0.019,0.03,0.4,0.003,bad
20180728,103,서남권,111281,금천구,48,0.019,0.034,0.4,0.004,bad
20180728,103,서남권,111251,관악구,40,0.022,0.037000000000000005,0.4,0.003,bad
20180728,103,서남권,111241,동작구,48,0.025,0.029,0.4,0.004,bad
20180728,103,서남권,111231,영등포구,43,0.015,0.03,0.5,0.004,bad
20180728,103,서남권,111221,구로구,32,0.035,0.029,0.3,0.002,normal
20180728,103,서남권,111212,강서구,32,0.026,0.026,0.3,0.004,normal
20180728,102,동북권,111291,강북구,49,0.027000000000000003,0.011,0.3,0.002,bad
20180728,102,동북권,111171,도봉구,38,0.027000000000000003,0.013,0.5,0.004,normal
20180728,102,동북권,111161,성북구,37,0.021,0.022,0.5,0.002,bad
20180728,102,동북권,111152,동대문구,39,0.028,0.029,0.6,0.006,bad
20180728,102,동북권,111151,중랑구,38,0.022,0.025,0.5,0.006,bad
20180728,102,동북권,111142,성동구,34,0.02,0.024,0.3,0.005,normal
20180728,102,동북권,111141,광진구,35,0.018000000000000002,0.027000000000000003,0.6,0.003,bad
20180728,101,서북권,111191,서대문구,35,0.021,0.021,0.6,0.002,bad
20180728,101,서북권,111181,은평구,37,0.033,0.016,0.4,0.003,bad
20180728,100,도심권,111131,용산구,47,0.021,0.032,0.4,0.003,worse
20180728,100,도심권,111123,종로구,32,0.024,0.03,0.4,0.003,normal
20180728,100,도심권,111121,중구,48,0.022,0.033,0.3,0.003,bad
20180729,101,서북권,111191,서대문구,15,0.029,0.006999999999999999,0.6,0.002,better
20180729,104,동남권,111274,강동구,20,0.018000000000000002,0.014,0.3,0.003,better
20180729,104,동남권,111273,송파구,19,0.026,0.01,0.5,0.002,better
20180729,104,동남권,111262,서초구,18,0.028,0.013,0.2,0.003,better
20180729,104,동남권,111261,강남구,13,0.022,0.013,0.3,0.005,better
20180729,103,서남권,111301,양천구,21,0.024,0.015,0.4,0.003,better
20180729,103,서남권,111281,금천구,22,0.029,0.012,0.3,0.003,good
20180729,103,서남권,111251,관악구,21,0.018000000000000002,0.017,0.3,0.003,better
20180729,103,서남권,111241,동작구,24,0.027000000000000003,0.013,0.4,0.003,better
20180729,103,서남권,111231,영등포구,23,0.022,0.017,0.4,0.004,good
20180729,103,서남권,111221,구로구,16,0.035,0.013,0.2,0.002,good
20180729,103,서남권,111212,강서구,18,0.025,0.015,0.3,0.003,better
20180729,101,서북권,111181,은평구,18,0.03,0.008,0.3,0.003,good
20180729,100,도심권,111123,종로구,18,0.027000000000000003,0.012,0.3,0.003,better
20180729,100,도심권,111131,용산구,18,0.027000000000000003,0.01,0.0,0.003,good
20180729,100,도심권,111121,중구,19,0.027000000000000003,0.016,0.2,0.003,better
20180729,102,동북권,111311,노원구,23,0.022,0.008,0.3,0.005,better
20180729,102,동북권,111291,강북구,19,0.026,0.006999999999999999,0.3,0.002,better
20180729,102,동북권,111171,도봉구,22,0.028,0.008,0.5,0.004,better
20180729,102,동북권,111161,성북구,24,0.02,0.012,0.4,0.002,better
20180729,102,동북권,111152,동대문구,17,0.028,0.014,0.5,0.006,better
20180729,102,동북권,111151,중랑구,14,0.025,0.01,0.3,0.006,better
20180729,102,동북권,111142,성동구,18,0.021,0.006999999999999999,0.2,0.005,better
20180729,102,동북권,111141,광진구,18,0.024,0.01,0.4,0.004,better
20180730,102,동북권,111291,강북구,7,0.027000000000000003,0.008,0.2,0.002,better
20180730,100,도심권,111121,중구,10,0.022,0.02,0.3,0.002,better
20180730,100,도심권,111123,종로구,9,0.027000000000000003,0.015,0.3,0.003,better
20180730,100,도심권,111131,용산구,5,0.03,0.009000000000000001,0.2,0.002,good
20180730,101,서북권,111181,은평구,10,0.034,0.01,0.2,0.003,good
20180730,101,서북권,111191,서대문구,8,0.029,0.008,0.5,0.002,better
20180730,101,서북권,111201,마포구,8,0.05,0.011,0.3,0.003,good
20180730,102,동북권,111141,광진구,8,0.023,0.01,0.3,0.004,better
20180730,102,동북권,111142,성동구,13,0.02,0.009000000000000001,0.2,0.005,better
20180730,102,동북권,111151,중랑구,6,0.022,0.013,0.3,0.006,better
20180730,102,동북권,111152,동대문구,6,0.029,0.015,0.5,0.006,better
20180730,102,동북권,111161,성북구,15,0.019,0.015,0.4,0.002,better
20180730,102,동북권,111171,도봉구,13,0.028,0.008,0.4,0.004,better
20180730,102,동북권,111311,노원구,13,0.023,0.006999999999999999,0.2,0.004,better
20180730,103,서남권,111212,강서구,10,0.032,0.017,0.2,0.003,good
20180730,103,서남권,111221,구로구,7,0.034,0.012,0.2,0.002,good
20180730,103,서남권,111231,영등포구,16,0.026,0.017,0.4,0.004,better
20180730,103,서남권,111241,동작구,12,0.03,0.013,0.2,0.003,good
20180730,103,서남권,111251,관악구,14,0.025,0.018000000000000002,0.2,0.003,better
20180730,103,서남권,111281,금천구,12,0.032,0.011,0.2,0.003,good
20180730,103,서남권,111301,양천구,11,0.028,0.016,0.3,0.003,better
20180730,104,동남권,111261,강남구,12,0.019,0.016,0.2,0.004,best
20180730,104,동남권,111262,서초구,7,0.028,0.014,0.2,0.003,better
20180730,104,동남권,111273,송파구,11,0.027000000000000003,0.01,0.5,0.002,better
20180730,104,동남권,111274,강동구,17,0.018000000000000002,0.013,0.3,0.003,better
20180731,100,도심권,111121,중구,17,0.046,0.02,0.4,0.003,good
20180731,104,동남권,111274,강동구,19,0.027000000000000003,0.016,0.3,0.003,better
20180731,104,동남권,111273,송파구,16,0.041,0.012,0.5,0.002,good
20180731,104,동남권,111262,서초구,16,0.045,0.019,0.2,0.003,good
20180731,104,동남권,111261,강남구,15,0.031,0.022,0.3,0.005,good
20180731,103,서남권,111301,양천구,19,0.038,0.02,0.3,0.003,good
20180731,103,서남권,111281,금천구,19,0.045,0.017,0.3,0.003,good
20180731,103,서남권,111251,관악구,22,0.041,0.021,0.3,0.003,good
20180731,103,서남권,111241,동작구,19,0.046,0.016,0.3,0.003,good
20180731,103,서남권,111231,영등포구,23,0.035,0.023,0.5,0.004,good
20180731,103,서남권,111221,구로구,15,0.051,0.014,0.2,0.002,good
20180731,103,서남권,111212,강서구,15,0.043,0.018000000000000002,0.3,0.003,good
20180731,102,동북권,111311,노원구,17,0.038,0.01,0.2,0.005,good
20180731,102,동북권,111291,강북구,15,0.044,0.009000000000000001,0.2,0.002,good
20180731,102,동북권,111171,도봉구,18,0.045,0.01,0.4,0.004,good
20180731,102,동북권,111161,성북구,18,0.036000000000000004,0.015,0.4,0.002,good
20180731,102,동북권,111152,동대문구,10,0.048,0.015,0.5,0.006,good
20180731,102,동북권,111151,중랑구,11,0.036000000000000004,0.015,0.3,0.006,good
20180731,102,동북권,111142,성동구,18,0.031,0.014,0.2,0.005,good
20180731,102,동북권,111141,광진구,15,0.033,0.015,0.4,0.004,good
20180731,101,서북권,111201,마포구,15,0.039,0.01,0.3,0.003,good
20180731,101,서북권,111191,서대문구,16,0.039,0.016,0.6,0.003,good
20180731,101,서북권,111181,은평구,18,0.048,0.013,0.2,0.003,good
20180731,100,도심권,111131,용산구,16,0.042,0.017,0.3,0.003,good
20180731,100,도심권,111123,종로구,15,0.043,0.018000000000000002,0.4,0.003,good
20180801,101,서북권,111191,서대문구,32,0.048,0.017,0.7,0.003,good
20180801,104,동남권,111274,강동구,33,0.036000000000000004,0.024,0.4,0.003,good
20180801,104,동남권,111273,송파구,26,0.044,0.021,0.6,0.003,good
20180801,104,동남권,111262,서초구,32,0.058,0.027000000000000003,0.3,0.004,good
20180801,104,동남권,111261,강남구,27,0.04,0.028,0.4,0.004,good
20180801,103,서남권,111301,양천구,37,0.044,0.023,0.4,0.003,normal
20180801,103,서남권,111281,금천구,34,0.049,0.028,0.4,0.003,normal
20180801,103,서남권,111251,관악구,36,0.055,0.026,0.4,0.003,normal
20180801,103,서남권,111241,동작구,38,0.058,0.023,0.4,0.003,good
20180801,103,서남권,111231,영등포구,43,0.043,0.028,0.6,0.004,bad
20180801,103,서남권,111221,구로구,34,0.065,0.022,0.3,0.002,normal
20180801,103,서남권,111212,강서구,32,0.052000000000000005,0.022,0.3,0.003,normal
20180801,102,동북권,111311,노원구,30,0.045,0.016,0.3,0.005,good
20180801,102,동북권,111291,강북구,30,0.056,0.01,0.3,0.002,good
20180801,102,동북권,111171,도봉구,34,0.052000000000000005,0.014,0.5,0.004,good
20180801,102,동북권,111161,성북구,35,0.044,0.019,0.5,0.002,good
20180801,102,동북권,111152,동대문구,26,0.068,0.021,0.6,0.005,normal
20180801,102,동북권,111151,중랑구,24,0.047,0.019,0.4,0.005,good
20180801,102,동북권,111142,성동구,32,0.042,0.021,0.3,0.005,good
20180801,102,동북권,111141,광진구,27,0.043,0.019,0.5,0.004,good
20180801,101,서북권,111181,은평구,32,0.057,0.015,0.3,0.003,bad
20180801,100,도심권,111131,용산구,32,0.052000000000000005,0.026,0.4,0.003,normal
20180801,100,도심권,111123,종로구,28,0.052000000000000005,0.025,0.4,0.003,good
20180801,100,도심권,111121,중구,33,0.057,0.023,0.4,0.003,normal
20180802,100,도심권,111123,종로구,32,0.051,0.03,0.5,0.004,normal
20180802,104,동남권,111274,강동구,33,0.037000000000000005,0.022,0.4,0.003,good
20180802,104,동남권,111273,송파구,33,0.047,0.018000000000000002,0.6,0.004,normal
